book_id,B1,B2,B3,B4,B5,B6,B7,B8,B9,B10,B11,B12,B13,B14,B15
2152,2402,1824,548,2685,2919,2929,4436,3365,2951,1724,4845,6747,7023,753,7813
2154,2721,3188,3940,7131,7358,4703,5613,9594,8754,5342,3819,4876,6143,8515,4076
2155,944,2352,1589,818,1498,911,2513,1900,1208,609,703,986,1987,2041,5568
2156,4181,5317,5356,9727,8904,4266,9894,7038,9538,7724,8160,7932,7765,4310,4017
2157,9496,4177,5003,6297,1884,7078,7990,5009,6347,5626,6535,6498,8270,1531,8620
2158,9900,6112,6455,4054,6653,2225,9887,7728,6456,9874,8221,8874,3252,6385,8038
2159,5522,5411,5431,4871,8860,5277,6761,1751,2874,5748,3605,5158,7704,7631,4084
2162,3195,2907,3849,4690,3348,968,7066,654,8348,3946,3751,4385,2035,3313,697
2163,7683,7165,9262,3637,5683,971,3839,5449,5465,9625,1013,3014,863,4890,4575
2164,1399,1504,2719,1243,2780,3154,3157,4000,3627,2861,3089,3369,3339,8510,3992
2165,2938,3998,1913,2610,1711,3016,1713,3516,3567,4446,1417,7780,9184,509,3862
2170,2674,322,377,666,283,167,282,3055,3660,766,7906,3395,1895,1572,2353
2172,3600,2552,1676,1074,5330,405,3202,4517,297,3068,3133,2098,1704,9972,65
2174,366,8220,5336,9832,3689,2266,7117,3104,6545,1277,7738,5571,9233,8270,5180
2175,2834,4906,9832,9910,6543,5008,5596,8721,2651,8318,9264,4779,9927,4749,870
2176,3047,7231,4877,6785,8174,9746,9698,6506,364,3344,798,9375,1348,3274,2095
2177,2982,3139,7952,8503,2131,9612,8233,2709,9832,8673,9561,3379,4104,1015,9232
2181,1447,9045,3279,844,6724,3743,2415,9803,661,905,3376,5376,5601,6106,7508
2182,1805,2050,5962,3617,4562,3176,9390,434,1696,600,5271,6783,4446,9379,2733
2184,2214,2012,2398,3223,2737,242,2547,3066,266,2519,2746,336,1858,1379,4095
2186,4129,9280,8774,9230,8872,4180,4709,6480,5598,5086,3840,8970,8424,5883,6340
2187,4217,6215,8411,9642,3864,5404,6727,592,1041,7808,5435,1518,3139,2131,7606
2188,860,1752,1144,100,57,669,33,2747,2085,3511,148,1021,1145,5456,3837
2189,3013,910,8294,5838,4726,7035,1881,1484,2693,914,6074,8961,7604,1991,7038
2190,2702,8677,513,4907,7067,9056,7732,3582,410,8207,2957,464,4691,3071,3054
2191,4729,3203,8937,9615,5960,5067,5802,9464,9268,9758,5264,6229,6788,3529,8760
2192,4317,2028,9021,122,4992,7712,2347,2691,1217,3477,2604,9400,4251,6056,8242
2193,1421,795,570,3476,9083,495,5474,101,6889,7798,325,3425,4139,9794,238
2195,1391,7361,9940,314,4234,5565,5497,6652,8506,7406,6800,7054,8599,5681,6175
2196,2646,2624,890,789,3072,1914,276,3754,3978,5782,432,1223,2755,5055,9463
2197,2600,559,1088,4582,2499,8620,2466,2490,1108,2131,63,8207,6729,230,899
2198,1418,1463,1931,1693,3938,3096,3530,2811,3492,1686,5232,5203,6330,4553,6472
2199,8112,1954,8078,4177,7172,8618,3544,7078,7562,2602,8773,6664,798,8428,3484
2200,2891,2427,2909,2756,2531,3060,2477,2391,2019,3624,3350,4125,4668,7130,8777
2201,4204,4364,5212,8231,8190,5803,5403,6239,8855,1669,3083,9056,7067,6458,9075
2202,7546,6402,8795,6391,7023,7737,1852,7393,7880,7475,9532,7763,8435,2642,7665
2203,8199,3779,8281,9628,989,4062,3533,7245,3950,7547,5573,5052,6147,6223,3836
2206,1579,9002,8338,9359,7131,9766,4749,6712,7569,6375,8382,2744,6254,9901,7164
2207,7525,185,6025,5091,7609,5551,6704,4502,6617,4850,8018,1663,1911,1401,4606
2209,8673,6751,6884,9343,4855,5436,6988,5919,4271,3948,6334,770,7646,5873,8875
2210,3403,8893,1574,5661,1731,6853,9424,1591,593,8160,1800,9225,8568,1546,9668
2211,6516,8280,5624,8556,8387,7109,6802,4854,6847,8985,9637,7318,8590,1254,2563
2212,7175,8228,5941,1902,8945,5133,2607,7547,9785,8422,9365,4066,4911,5501,1072
2213,5304,1719,799,4085,5775,2862,3513,3065,8987,8093,4713,7047,6914,3804,6833
2214,2012,2398,2184,2547,2737,2519,242,3223,3066,266,2746,1858,336,1763,2277
2215,999,4815,3871,3304,621,4658,1825,6716,2787,2049,4042,2976,1221,59,5860
2219,2399,2458,1759,1989,2645,1638,1536,1071,2461,4530,481,1525,1278,1249,1119
2220,2132,932,7851,1157,3495,3214,5235,8199,3841,6672,3786,6955,3190,6069,5839
2222,9760,4717,9134,4919,9301,8773,9524,7489,5909,9522,3140,5270,4327,8854,9617
2223,8146,3950,9764,7544,3836,9454,8386,8963,7841,4905,6984,6760,6673,9810,8009
2224,2090,1553,1086,2303,2550,2341,2549,2605,2911,3510,3832,3608,3874,3990,4656
2225,5569,8858,6376,5577,9900,2158,9594,3201,7446,6520,1132,2258,1744,4113,1871
2226,8623,6857,1235,4661,1003,9660,4120,3485,5806,7594,5747,9790,6382,9988,3625
2227,1720,3080,7559,5320,363,6209,9003,8318,8485,6826,8731,8066,7502,6434,7706
2228,7380,3864,9727,4711,8283,9601,7055,3295,7245,4866,3920,9995,4152,7909,9531
2229,8259,9018,6785,604,484,4391,3759,1806,238,7386,9129,1102,8597,3090,306
2230,2125,4445,3120,4275,3444,5880,9331,5415,2954,8686,7171,4214,3974,3019,4196
2231,8727,3104,5571,8092,6471,7456,6821,7851,4493,1541,4523,3523,1437,6672,5592
2233,1856,1102,6500,238,4137,8992,8423,3935,8581,3827,7109,1839,3090,534,8140
2235,5861,5858,3229,1741,5665,6211,672,6512,7208,9469,4240,7748,200,7991,671
2236,3734,5571,5919,9690,3104,6884,8207,6745,1778,1277,7696,3591,2266,7518,2681
2238,4611,7301,3909,5899,9584,7442,5375,6162,2706,6020,6313,5755,5862,6067,7159
2239,2947,4215,1396,4891,4941,8317,6598,6407,7274,6554,6845,2654,3393,9870,7347
2240,387,1186,715,1580,388,9803,5358,4428,4575,6513,1280,2506,4612,5265,1707
2241,6150,6252,2325,3632,1991,5428,9277,8135,2693,442,8904,4352,8444,9581,5332
2242,628,785,2666,2730,1643,2859,5655,1972,288,5144,2673,5876,8984,4523,2515
2245,2429,2522,1617,1358,1870,2135,3144,2393,1600,1424,477,2016,8861,9059,7707
2247,5255,6824,9720,3054,8914,6404,9262,7165,8605,7661,809,5454,3088,9142,6315
2250,2321,2279,1976,1460,1449,316,9295,4079,6199,7708,2005,9865,5487,6017,6840
2251,1749,5807,8536,9896,9399,2948,9365,991,5231,2883,8091,1030,4117,3001,9375
2252,3966,179,5988,4108,6885,7503,7500,9790,2108,5270,5756,1048,3028,8677,5198
2253,9541,8171,6409,3789,6781,7778,3740,7502,6968,9910,7686,7630,9280,3596,7878
2255,7114,1933,6198,4980,4676,8597,5822,4264,6155,3272,2033,8247,9246,8771,5592
2257,3916,8738,8597,7151,5822,1186,3210,934,401,1687,5275,9197,7262,6898,1784
2258,3849,3996,6598,7446,6520,2500,1744,6376,4113,6776,9677,7307,4352,3906,3807
2259,424,8697,6688,6154,4336,2045,614,1364,599,360,751,1105,3321,4634,126
2260,549,4375,7858,1836,9796,4690,6656,6280,7951,4646,1632,6860,9297,7899,8863
2261,1763,1858,1379,2568,336,2773,3163,2746,2398,3223,2277,2547,3098,2737,4813
2262,4044,4440,7127,7986,8592,8332,7505,6368,8085,7895,1857,2608,1480,1863,5805
2263,8661,6893,1985,6422,5059,7268,2346,3143,6580,2059,4949,6059,6134,3346,4811
2265,2715,2265,2529,3486,1861,7687,1830,8539,8808,7460,685,6783,5271,2417,2705
2266,7117,3331,5571,7852,7548,2963,4907,3392,4163,3104,5643,3951,3799,5228,3689
2268,6569,6627,9510,9585,9421,7978,4088,6295,9902,8278,2126,7318,3325,7786,9390
2269,2285,2453,9290,6800,5515,1593,7039,9397,9048,4891,8077,9975,4768,4941,6175
2270,2054,1718,120,541,1215,9838,443,1789,615,4227,9813,3935,7780,9184,3637
2271,2086,2043,3000,3359,2718,2658,2501,2469,755,2944,2677,1924,1768,2452,3362
2272,6519,2572,1777,7031,5673,4015,780,8878,5478,5480,8216,4538,7534,9176,4643
2274,3027,2025,1299,1503,3428,4316,4872,1074,405,297,476,751,8039,3600,1676
2275,2287,3496,1818,6143,3514,2971,6812,3463,9996,5370,5410,1257,9662,7230,8050
2277,2746,3163,2737,2547,1379,1763,3223,2214,2398,2354,1858,2981,4813,2012,3455
2278,7558,5372,7295,4234,5383,5048,3583,5194,4114,5517,2075,6201,5402,3452,4345
2279,1449,2321,1976,9295,2250,1460,4079,316,6630,3893,374,9129,4971,6654,8975
2280,8842,3796,8844,5436,8907,2982,1583,8875,3721,6124,4577,9962,8479,4989,6839
2282,8777,2381,1820,2531,1535,3350,4668,4125,2756,2909,3060,2427,2687,2477,7060
2283,69,6490,1830,1766,1200,376,2697,583,1008,2488,1251,434,600,1227,543
2284,3156,657,436,662,5478,4341,8015,4473,1928,9991,9240,378,1310,5037,2107
2285,2453,1812,1593,6601,5957,4993,2269,9963,6536,5147,5357,5599,5015,2448,6135
2286,6316,8682,4880,9679,2297,2466,6032,2336,4273,9337,4866,7090,7309,3459,4348
2287,1818,1257,2275,3105,3496,7576,6143,8050,2105,5017,7863,3514,6812,3463,2971
2288,6157,2227,9459,9835,860,9624,100,822,6922,1144,4391,662,737,1752,1159
2289,3019,2954,7934,9270,5221,5175,4233,6189,1175,8995,1452,8652,1791,817,6169
2290,8092,3742,7942,6860,9601,5851,6882,4956,5708,587,9379,7909,9531,5524,6632
2291,2619,1323,3044,4782,1726,5598,5497,5565,9851,8761,9734,8607,5267,9897,6794
2294,4693,4479,6950,2762,4168,3718,2856,4977,3211,7714,4089,2359,6237,5781,5314
2295,7925,6853,7891,7853,8220,6526,6632,4893,9003,5336,7734,9834,8031,7899,5510
2296,4127,2031,2351,2150,2745,3108,3876,511,2074,4797,3680,8216,5007,3443,5282
2297,9561,8570,8965,2336,9442,5747,7783,2286,4582,4766,2366,6687,1120,9988,7496
2298,9283,8232,663,1855,508,5543,6555,8056,7058,8897,8562,2724,7372,9049,879
2299,1964,2382,1246,2669,3278,3298,598,1018,8142,6578,9234,9283,1254,2889,1049
2300,5113,5674,6630,3864,6817,9129,8071,6234,7055,3960,5616,6397,9397,1427,7777
2301,1050,2563,6847,9615,6853,5264,6229,3010,4967,5345,5815,9003,8717,5075,6308
2302,66,9524,8946,9023,4068,6534,3627,8740,5271,6783,311,7485,543,7460,8808
2303,2224,2550,2341,2090,1553,1086,2549,2605,2911,3510,3874,3608,3832,3990,4656
2304,7409,1184,3255,6523,8768,2806,1797,3488,264,1250,6895,401,8627,6630,6531
2306,3330,2807,1273,2887,2930,3673,3814,4901,5316,7596,4293,3166,4656,1779,5092
2308,3487,5960,5067,5268,1575,1724,3180,5406,475,9234,9069,5163,8298,363,1302
2309,611,9283,4976,7498,7759,7724,5747,9988,7932,5831,7501,7990,5523,8847,7509
2310,5803,6239,5403,8934,4204,4866,8175,8917,9216,9330,6086,8027,8513,4342,5142
2311,9796,1836,1129,4419,4567,9702,4375,6860,9297,3390,9298,6935,6003,5376,2101
2312,2564,1646,1213,760,838,492,6701,8413,7490,4138,8944,8448,5388,70,2900
2314,887,3388,718,3002,6781,264,6154,6553,9832,9561,121,1477,2517,1312,959
2315,1222,3390,1373,1765,2049,1916,59,4419,579,4778,8609,9796,1836,7110,4179
2317,3382,4556,4781,8050,2545,7112,5760,5659,4105,3454,7576,4030,3215,5218,6864
2318,6398,3423,4411,9275,7866,8454,1684,2560,260,5873,7211,2673,1972,3009,2329
2319,2428,9417,1652,8449,507,9867,4999,7159,8966,1932,8543,4222,9494,4645,711
2320,9716,9649,6751,8571,8752,284,9857,7068,9172,5076,1250,7269,6755,5482,8121
2321,2279,9295,1449,1976,2250,1460,4079,316,374,5268,6065,4566,3779,8771,1330
2322,825,9096,6544,9077,8073,978,8939,6436,4146,3038,1072,3724,764,6721,7497
2323,6324,5423,4756,4924,3569,5525,6200,3029,4353,2595,6399,3620,3640,2073,1755
2324,3234,1489,2556,1956,2571,5827,681,544,9744,1939,3153,7167,1921,9661,2409
2325,3632,1991,6709,6074,5666,7378,8904,6126,9894,4352,2241,6252,9607,5356,7035
2326,3390,9589,9979,4729,9702,5376,4847,8609,4778,3487,1429,8856,9076,9968,9465
2327,4904,4702,3810,9700,3423,6034,2442,8027,3542,7385,7759,1926,2744,5831,9762
2328,1571,1250,284,5865,1960,6382,6124,6693,3342,5389,1329,4217,8581,6785,350
2329,3423,6193,5611,5000,3838,7866,9275,6203,4397,5483,5005,3730,5996,2318,5008
2336,9679,6032,9762,9988,7990,6751,5637,3762,9732,7669,2297,7231,6316,7429,1031
2337,5150,5911,7462,8588,9905,6844,8305,520,5076,2584,4220,6615,2418,6630,9865
2338,9352,3935,5526,7284,5541,4907,8506,9682,1279,8104,1059,1445,41,6053,2495
2339,709,483,8,2172,405,1250,8818,1676,3451,4517,8163,3387,297,65,3133
2340,4009,5355,2546,7722,4390,4328,4322,1111,3567,5750,3011,7475,3876,5397,8048
2341,2550,2549,2303,2224,2090,2911,1553,2605,1086,3510,3608,3874,3832,3990,5092
2342,7622,9667,8011,3342,4727,1113,6225,772,3717,9660,9311,4906,4485,6272,8899
2343,1369,3153,7167,3830,707,5016,6766,8010,486,6053,4188,594,3790,1531,7284
2344,1318,1960,1444,5460,6320,4421,4960,5865,8805,4205,8157,8879,4526,8221,4672
2346,2263,924,8661,8278,8914,9958,9518,6024,1030,9987,9365,1532,5741,7677,6893
2347,2604,1217,3340,1533,1993,1633,3128,898,696,4251,3477,6665,4579,7260,7214
2351,2745,2150,2031,3108,511,4127,3876,2296,2074,4797,3680,8216,5007,3443,1091
2352,944,915,1900,1987,1498,1589,2155,1208,911,1139,818,1123,5903,703,967
2353,1572,2937,3086,3395,3082,1895,3660,3396,766,5923,3055,7906,666,167,322
2354,4813,4095,2746,2012,2277,6728,2398,1746,3455,3713,1260,2737,2184,2214,3223
2355,7712,6860,2952,1088,7548,7852,6410,3642,559,8620,1434,7037,961,7147,5255
2357,550,9624,9581,1060,5686,5428,8286,1021,3287,8659,398,8135,4394,5913,5436
2359,613,1361,5471,6685,6950,4479,2762,4693,2294,8905,3805,6458,7539,9399,1689
2361,293,5382,7724,8726,7932,6050,9789,6556,478,7509,6662,9561,8598,9344,4681
2362,9552,8092,3242,6951,8149,8879,4278,9316,8917,9694,9125,9115,5242,6447,9988
2363,3726,4954,9251,3905,3935,1747,8731,8308,216,6209,5142,3585,7687,1097,8411
2365,402,6385,2468,7037,1706,3101,6884,3934,8906,824,6758,7690,6785,8112,138
2366,3404,8899,9061,9561,9549,341,2052,3954,8916,4149,8633,1280,2709,8233,576
2367,5456,6643,4428,5394,8620,378,4606,669,6644,9902,6295,6429,5872,6155,3511
2368,2820,1720,4171,8731,5430,847,381,4561,5737,9629,9967,2644,625,5667,4639
2370,8571,3996,1829,5581,2668,9698,7021,7578,3363,6662,7143,3762,8121,7504,6598
2371,3835,4302,7331,9273,9557,5534,310,6373,605,791,4391,777,6391,64,5445
2373,5548,5359,4794,5771,3619,4380,6151,5117,9155,7067,9056,5408,6344,4546,9592
2374,3692,2036,3307,6954,9832,3421,5452,3698,6447,3953,5275,7585,8871,657,4691
2375,4286,9233,2517,8786,8289,6523,9822,9853,5788,9403,6695,5743,882,8635,8640
2376,7383,8787,9371,7479,8484,6873,4578,3562,4460,5536,1809,8419,7328,8354,6608
2378,6360,4600,8765,5790,5534,7520,694,3204,1052,1101,3386,6552,9875,8048,5952
2379,383,5918,5385,1856,7856,238,908,3567,465,156,1007,9347,306,5969,616
2380,456,1186,8738,7074,6772,5275,6785,2482,7648,9251,8428,7333,6438,4278,2319
2381,1535,2282,1351,569,8648,9838,1604,9813,2072,5590,8607,6859,6794,9897,8761
2382,1964,2299,2669,3278,1246,3298,1018,598,6578,8142,9234,5113,5674,9283,2889
2383,3357,1534,4040,2539,3367,1150,7463,3945,4294,4512,4948,3537,4463,6696,2842
2384,9885,7017,2596,6826,9635,3965,7211,3355,521,4533,7067,9056,9901,2751,9914
2385,3291,4182,7258,5554,8651,9019,9922,5498,9629,9074,9434,4993,6578,4459,8142
2387,6342,7692,8776,9453,6795,8773,9760,7654,5691,4287,4717,6429,6534,3153,7167
2388,2463,9762,7581,8553,6316,7358,8590,8549,5732,680,4894,2867,7928,4581,3320
2389,3276,3089,2861,3369,1616,3664,8104,4667,3157,2836,5213,5267,6859,9897,9734
2391,2477,3060,2019,2756,2427,2891,2909,2531,2200,7130,9307,3052,9665,3624,7188
2392,4580,5755,7442,5899,3909,6162,4611,2238,9584,3188,2154,2721,7361,3271,875
2393,1358,2522,3144,1424,1600,1870,2245,2135,2429,477,1617,8861,2016,7707,8596
2394,1803,3083,7067,9056,6783,5271,8808,7460,1437,1147,756,4223,8730,7371,4204
2398,2547,2214,2737,2184,3223,2012,3066,2746,1858,242,3163,2519,336,266,1763
2399,2458,2219,1759,2645,1989,1638,1536,1071,4530,2461,481,1525,1278,7747,6380
2400,4860,4379,3668,5004,5750,7722,4263,5975,8397,7741,9342,4771,7223,6431,6757
2402,2152,1824,548,2919,2685,2929,3365,4436,2951,1724,7023,4845,6747,753,7813
2403,1949,6128,829,5908,1783,4503,959,6104,9323,1135,899,4586,701,177,485
2405,5728,5889,4619,4680,2091,4084,4121,4308,1930,4065,3213,1680,6762,5158,5006
2406,2965,2047,3407,496,4519,8945,8806,6534,7887,2713,9152,5015,2604,6135,6752
2407,2518,2631,2448,2493,1394,1479,1630,1450,1304,1363,1340,1127,1228,8424,1602
2408,7326,3569,3029,4924,5525,5423,4353,1755,2595,3225,9671,6324,3640,2323,9194
2409,7891,7853,4847,9557,7925,1229,4419,3743,728,6724,6526,7566,6632,3376,1478
2411,3772,9323,6521,8347,9134,3671,1581,7245,9670,8270,4535,1739,7318,8289,8529
2413,5093,4017,4310,5433,2418,7380,3941,8393,9441,9254,6446,9727,5214,8283,6681
2414,4397,932,3423,4411,2442,9347,7851,744,8010,1926,1157,3495,3214,5610,5779
2415,2181,844,1603,6385,545,7408,661,4815,497,8130,7690,2215,698,1478,1825
2416,1880,2654,2808,3500,4914,5168,3393,6744,6581,4257,7578,6380,7030,7464,7747
2417,2130,1560,7687,2715,2845,2265,2529,3486,8808,7460,6783,5271,1861,4156,8476
2418,4995,3380,7179,8556,8387,8572,5433,2413,4017,6446,5093,1882,9793,8176,8868
2419,5699,7277,7755,1239,8821,233,1853,94,580,9832,6785,5275,9197,8589,8647
2420,8270,4043,3014,2951,9076,7759,1724,1767,9682,1861,1824,2152,8225,6009,5880
2421,8738,5284,8220,3645,7701,8428,5336,6297,9808,6856,5009,6106,5626,3415,7917
2423,5412,2691,1153,3883,4979,2034,3036,2923,3254,4031,6918,2593,5943,2715,2845
2424,5212,4364,9262,7165,6319,6630,8855,5802,7969,6126,4729,877,8285,7099,3322
2425,3896,1687,5284,8707,9903,4866,6057,3159,6172,8908,6316,5394,6781,8375,4709
2426,2504,7105,568,532,9290,4019,8214,2111,5575,9832,735,6568,3995,1623,4731
2427,2909,2756,2891,2531,2200,3060,2477,2391,2019,3624,370,2282,4125,4668,3350
2428,2319,2050,9417,1550,1805,1652,7304,8510,7514,8449,507,9867,2182,4999,7159
2429,2245,2522,1358,1600,2135,3144,2393,1617,2016,1424,477,1870,1838,2121,8861
2430,5044,7267,5499,6488,624,652,631,724,558,563,527,748,197,5113,5674
2432,5600,5871,5728,2091,6942,4680,8648,4619,5889,2405,4425,1751,5411,7704,4065
2433,1426,1685,1149,328,2633,4427,2991,2883,1842,1052,616,331,908,1101,3567
2434,1828,3629,6362,4558,8979,5870,3594,5968,7173,1461,9048,5525,4353,3569,7326
2436,7998,3943,7371,7623,8021,583,6543,9344,3741,8691,8524,4846,7317,9544,6840
2438,4890,7768,8451,7182,5069,5682,5683,4945,5285,2492,3051,7720,9318,8027,1765
2439,9125,4702,4904,9700,7248,7385,8369,6251,2744,9239,3105,2548,7623,4823,9498
2440,1055,8175,5369,9966,8973,1005,5754,1571,1928,94,430,3321,736,1135,1624
2441,9571,4589,4666,4401,7953,3010,6565,845,9785,8095,7573,4595,5036,3943,2563
2442,3423,4823,8454,7866,5873,3413,8736,932,7829,9115,2414,7851,3542,1188,3009
2444,7645,1419,9419,4417,9614,8597,1069,5822,1710,3279,4285,6060,9375,3305,9439
2445,8412,5671,6853,9834,9481,9331,4933,6369,3974,9116,7504,4578,7285,3152,7491
2446,8428,6106,8738,6039,9629,9967,9409,876,7508,4886,1013,913,7408,2946,3279
2447,5452,5352,7539,4155,3740,6697,1243,1634,6724,3999,2660,5028,2096,2017,3652
2448,2407,2493,2631,2518,1630,1479,1394,1602,1363,1304,1450,1340,1127,1228,1034
2449,869,8348,1136,654,6191,3296,2953,124,1911,7066,657,2805,414,2736,5851
2451,828,8367,9017,5019,1315,8737,1265,2129,8982,490,5626,1077,8650,9223,5353
2452,1768,3359,2658,2043,3362,894,2677,2469,755,3000,2086,2501,2109,2271,2489
2453,2285,1812,1593,5957,6601,4993,6536,5147,5357,2269,7824,9963,9074,5015,9434
2454,2454,9855,2725,6248,1720,6034,4819,1799,3218,1140,9259,5539,9867,9471,2092
2455,1180,2907,7727,8430,9246,40,5059,4156,8476,8082,2548,8417,9288,4050,1855
2456,443,1215,9138,8506,2870,1789,7497,1667,1066,831,4497,667,615,2072,6388
2458,2399,2219,2645,1759,1989,1638,1536,1071,4530,2461,481,1525,1278,949,1249
2459,8571,8121,7894,8048,4136,8047,202,6756,4940,6988,769,4222,4811,5070,1441
2461,2645,2458,1989,2399,2219,1759,1638,1071,1536,481,4530,9684,9431,1525,1278
2462,9173,6030,9628,5037,1180,8199,9621,6317,5335,7701,657,8836,8717,9247,6856
2463,8553,7358,8590,5732,7928,4581,6985,6287,2388,5881,3339,3731,2711,957,1254
2464,8625,7563,7079,2559,959,5992,5076,4973,6954,7579,8975,3650,614,658,8440
2465,6567,7829,9459,4465,8072,7998,8149,7985,127,3695,211,380,3069,4050,5061
2466,7106,6751,6225,2286,3020,977,1108,9864,9620,2197,8403,1135,2210,4152,7844
2467,9615,876,5264,579,6229,9798,6645,1211,3399,9629,9967,8729,5303,868,8870
2468,6385,1706,2365,402,7037,3101,9061,9140,7818,9561,8568,1546,9668,9660,8112
2469,3359,3200,2043,1924,2086,2658,3000,2944,3362,2936,2501,2489,2271,1768,894
2470,2658,2944,2469,2718,2043,2086,1342,3359,2677,1337,3000,1924,3200,2554,2452
2471,5179,6371,8988,7568,1356,3796,1731,8844,1049,4352,6056,603,4200,565,1665
2472,5490,4687,5151,4791,7712,2968,6956,8872,5755,8575,9536,5598,1774,9457,6776
2473,8627,6529,6775,3591,4173,5968,4090,1934,4861,4643,4208,6007,9176,8405,9140
2474,6758,9737,7021,403,4931,6256,7092,7325,6298,4859,5415,9868,4435,9577,8161
2475,5455,5376,4525,7167,3153,6785,8727,3565,6311,3390,7350,1222,388,3100,6427
2476,9951,6329,4094,6000,4146,4154,4949,4508,1140,2854,8928,3444,4868,4996,2068
2477,3060,2531,2756,2891,2427,2909,2391,2200,2019,3624,370,2282,909,3350,4125
2478,8790,1864,1085,1125,8478,2827,3493,9494,1100,1793,5261,7943,5569,6314,9400
2479,4855,9958,7270,5550,3418,8160,3433,9517,6675,976,3397,6216,8998,6857,7646
2480,4593,4773,3983,8546,8251,6197,4303,4550,4952,7846,8354,6346,5963,6608,6647
2481,9275,9283,7498,6032,9014,9629,5637,1157,8401,2560,6194,4222,6653,3597,1035
2482,3969,6916,7806,6822,3351,5189,9473,5382,4870,7485,2144,1953,6160,6928,7630
2485,6647,5569,6592,1356,5930,3636,3242,4406,7788,5577,8876,9330,7127,7464,4703
2487,5047,8320,7603,7128,2969,1519,9607,5591,3111,1520,7766,3573,442,322,1142
2488,3617,2697,8980,4223,600,2283,1766,69,415,434,4076,6490,6209,1767,5989
2489,1924,2469,1768,2677,2086,3362,3200,1368,894,3359,3000,2043,2271,2452,2658
2490,7459,7648,3799,8469,9008,8675,8312,8054,8203,6022,4592,5297,7833,8357,6122
2491,2817,2045,1262,1105,126,8049,9675,6188,6440,8766,5982,2646,5676,9447,9749
2492,4890,7587,7768,2438,8308,8451,7182,1929,5069,5682,5683,4945,5285,3051,9318
2493,2631,2518,1479,2407,2448,8424,1394,1363,1450,1630,1340,1304,1127,1228,1034
2495,7585,8871,7165,9262,5205,5353,5066,9509,1193,5440,4541,3439,3935,4907,6724
2496,8056,2929,3365,4436,2685,2919,7677,1292,6645,638,3446,2402,2152,7358,8624
2497,3965,3198,2574,7211,2751,902,3366,4025,3705,2754,3870,3280,3982,4349,521
2498,6996,9873,9115,9346,9297,9024,4447,9630,7210,6017,1752,4985,8393,10000,6296
